@relation DataSet-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.RemoveByName-E.*UNCHANGED.*-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.RemoveByName-E(.*:global:test)

@attribute ID numeric
@attribute ProjectID string
@attribute BugFixingCommit string
@attribute CommitURL string
@attribute BuggyCommitID string
@attribute RepairedCommitID string
@attribute Class string
@attribute Method string
@attribute Cluster string
@attribute ModifiedStatementCount numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ForInLoop numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ForInLoop numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:EmptyStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:EmptyStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:EmptyStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:BreakStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:BreakStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:BreakStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:TryStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:TryStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:TryStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:SwitchStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:SwitchStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:SwitchStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ThrowStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ThrowStatement numeric

@data
2642,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/5e6ae039b131d50e0d2c1fa13637bb777e8c58b2,2bcad9ae9a6ad17eeacf22b3ddd01f2a4807a6f8,5e6ae039b131d50e0d2c1fa13637bb777e8c58b2,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,OTHER,pm2,https://github.com/Unitech/pm2/commit/20d71b18d6e0a1fc57106bba279168c7408ed428,b44c0cb4354b4cc495833dc28bcbb89a70f10a19,20d71b18d6e0a1fc57106bba279168c7408ed428,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2646,OTHER,pm2,https://github.com/Unitech/pm2/commit/b44c0cb4354b4cc495833dc28bcbb89a70f10a19,fddfc2e0e16ea1f2ca55b6ab8ceb8e094b8bde05,b44c0cb4354b4cc495833dc28bcbb89a70f10a19,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2647,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/fddfc2e0e16ea1f2ca55b6ab8ceb8e094b8bde05,293bbf96738f95bc26fcba40b141003fc91c600e,fddfc2e0e16ea1f2ca55b6ab8ceb8e094b8bde05,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,OTHER,pm2,https://github.com/Unitech/pm2/commit/189dd45f7202e4891237fbab4162d4fbe2c0f5a5,d9fd10e3cbbc85881d0f46872858e44d302447ee,189dd45f7202e4891237fbab4162d4fbe2c0f5a5,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,OTHER,pm2,https://github.com/Unitech/pm2/commit/dbd92f00ee62e5e6731026fc15a22847aca807e3,438d81938b2a9ec129b1ea708a9ff469f805ffb9,dbd92f00ee62e5e6731026fc15a22847aca807e3,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,OTHER,pm2,https://github.com/Unitech/pm2/commit/438d81938b2a9ec129b1ea708a9ff469f805ffb9,91f46f5c6c2a7e7161f26f689d52a7bd5233cb3c,438d81938b2a9ec129b1ea708a9ff469f805ffb9,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2662,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/91f46f5c6c2a7e7161f26f689d52a7bd5233cb3c,f0f3a113c3a7e6d11523d8005c2ef833d7873851,91f46f5c6c2a7e7161f26f689d52a7bd5233cb3c,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,2,18,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0
2664,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/157c478ecd96e1cd100249d0b97d4ce19245c1c7,d8cad65849cde2a83bd4555155c335c63046ac63,157c478ecd96e1cd100249d0b97d4ce19245c1c7,'\'ClassNA\'','\'MethodNA\'',cluster19,0.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/d8cad65849cde2a83bd4555155c335c63046ac63,29aefc95aace6386ec5398fd0f18a8dbf84f492d,d8cad65849cde2a83bd4555155c335c63046ac63,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/3cd81103c89210c441f94227ae1517d5e3233079,ec603c5f113319ffb4c870f683a6f5688a8ae6d6,3cd81103c89210c441f94227ae1517d5e3233079,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,OTHER,pm2,https://github.com/Unitech/pm2/commit/ec603c5f113319ffb4c870f683a6f5688a8ae6d6,81f8a384dba3ab16560176d73b60964ebe6bb846,ec603c5f113319ffb4c870f683a6f5688a8ae6d6,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,OTHER,pm2,https://github.com/Unitech/pm2/commit/492479d0f63ea3cc1f4dceea549ab1c289ecc833,b282abddc415290ba7f45ef29e6368651482fc3c,492479d0f63ea3cc1f4dceea549ab1c289ecc833,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,6,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2681,OTHER,pm2,https://github.com/Unitech/pm2/commit/6a4f4aad295266f38b35f51f0ac98ef2752922c4,b282abddc415290ba7f45ef29e6368651482fc3c,6a4f4aad295266f38b35f51f0ac98ef2752922c4,'\'ClassNA\'','\'MethodNA\'',cluster10,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/62f0e1a98cf28ae53395814a78bf90ada0814958,11cc5b295c23c6b30f5998d728d0207f5268a314,62f0e1a98cf28ae53395814a78bf90ada0814958,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2689,OTHER,pm2,https://github.com/Unitech/pm2/commit/d5e731e332224c05932b30417b1049f4a188cd32,96c4403f2b77d31818ef650d9b494b57bbb8b2dc,d5e731e332224c05932b30417b1049f4a188cd32,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2690,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/96c4403f2b77d31818ef650d9b494b57bbb8b2dc,85e6142b9e260a0f97947a13cc0b6800129a3803,96c4403f2b77d31818ef650d9b494b57bbb8b2dc,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2692,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/528cb7c2fb8a5183b57a9f4392d26eeab23b5b9e,2d2dc358abe8aa61281073f760e296d699e4b6a2,528cb7c2fb8a5183b57a9f4392d26eeab23b5b9e,'\'ClassNA\'','\'MethodNA\'',cluster8,0.2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/2fe24a987c5e4203063750143b806f3c22390bee,c2c94e63399504e72dc9b81a6b5ab4f2ea578214,2fe24a987c5e4203063750143b806f3c22390bee,'\'ClassNA\'','\'MethodNA\'',cluster3,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,OTHER,pm2,https://github.com/Unitech/pm2/commit/8af288fad1f41f5d2a428393bfccc5f606d0eccc,f44debe91e0c3dea682fdd30da291b08c94caa3f,8af288fad1f41f5d2a428393bfccc5f606d0eccc,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2715,OTHER,pm2,https://github.com/Unitech/pm2/commit/a5f1a63d0d2ebd78c27d8091eced85a301ad837d,ea93060921bfde71db1b79fbaf14e7f17bdf31e0,a5f1a63d0d2ebd78c27d8091eced85a301ad837d,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2719,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/22a949008f2a6eb34c288816fd2508cc8069cba2,cd3ef21e378134b6bfa43733ccbc282835834430,22a949008f2a6eb34c288816fd2508cc8069cba2,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/0e9bc7ac8d0178743d8c7bff34542ac0cbcbdd20,b4c469cfd1f62e04560a2358bc5c62f13c17849d,0e9bc7ac8d0178743d8c7bff34542ac0cbcbdd20,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2731,OTHER,pm2,https://github.com/Unitech/pm2/commit/b4c469cfd1f62e04560a2358bc5c62f13c17849d,a04db8a03bd52e4d650667b9718e077d409d5740,b4c469cfd1f62e04560a2358bc5c62f13c17849d,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2735,OTHER,pm2,https://github.com/Unitech/pm2/commit/f7156d10ba1c4f95d98dfb56d90014aaa8e1a3cf,8f59b4bcf5dfa40ea7ae8f0a4c0e3690506ac857,f7156d10ba1c4f95d98dfb56d90014aaa8e1a3cf,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,8,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2740,OTHER,pm2,https://github.com/Unitech/pm2/commit/05fce70a5a179d9bd49aec7c4be363373fa2e8b8,63684d15de3e2c38326708f684940f98bf6acaef,05fce70a5a179d9bd49aec7c4be363373fa2e8b8,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2741,OTHER,pm2,https://github.com/Unitech/pm2/commit/63684d15de3e2c38326708f684940f98bf6acaef,f95caf1cb1a06276093ab8161481675a973d2150,63684d15de3e2c38326708f684940f98bf6acaef,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2742,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/737a28e36d0da3bbfa2afb833bb30edf3897ffee,c38ff769841d3b03003bf997860536ce8761434c,737a28e36d0da3bbfa2afb833bb30edf3897ffee,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2753,OTHER,pm2,https://github.com/Unitech/pm2/commit/01efed4b41ba83f3a9c10623ddb638adde199dc6,4e579a76b80334147f581b3929d7b7629079d9d9,01efed4b41ba83f3a9c10623ddb638adde199dc6,'\'ClassNA\'','\'MethodNA\'',cluster3,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/1627209ce511ce64b0c313dbadc620d8aed171da,12ff8daed675512954f78cc7c66cb27a16a4ff08,1627209ce511ce64b0c313dbadc620d8aed171da,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2762,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/251efb1aad8615c5e7193821bfb7408188dae83d,236558a292a2e7c45008a995044c3564ddec9ab0,251efb1aad8615c5e7193821bfb7408188dae83d,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,14,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2766,OTHER,pm2,https://github.com/Unitech/pm2/commit/801e910438da38e17ab60508d720adb5b3b83b36,4d4102c5daad1e2b731fc5668a9c1da1e7a4fa9e,801e910438da38e17ab60508d720adb5b3b83b36,'\'ClassNA\'','\'MethodNA\'',cluster11,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,OTHER,pm2,https://github.com/Unitech/pm2/commit/cc9465a6efb2d42aed7a38cd965d5d1ea8f5d6b7,f683fb198278841290b0c01f00afb2ba64ba0e1a,cc9465a6efb2d42aed7a38cd965d5d1ea8f5d6b7,'\'ClassNA\'','\'MethodNA\'',cluster15,0.4,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/da78b15d5d88f374e267de3a71e805f8ffecf1a0,f2388cb617b436f01361f29a5d25dbd95dfce559,da78b15d5d88f374e267de3a71e805f8ffecf1a0,'\'ClassNA\'','\'MethodNA\'',cluster10,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/d625d5ec81b4d1c1392f61037e22b7f7b52ef1cb,19939d49bcfe4bf08a39410739b64634b4ff097b,d625d5ec81b4d1c1392f61037e22b7f7b52ef1cb,'\'ClassNA\'','\'MethodNA\'',cluster10,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/24b48a1aca941e3b60906898145cc1622bae182c,31c4d157a97d9f077b0b650c7a18ec4e859f5b2d,24b48a1aca941e3b60906898145cc1622bae182c,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/7123025b67b0f0626a58e836e2c1be8899ee50a5,5be7c435f133e3aa2776657fbb74eba59d53b1fa,7123025b67b0f0626a58e836e2c1be8899ee50a5,'\'ClassNA\'','\'MethodNA\'',cluster20,0.6,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/40556d4195df5293a015bcfa62aab496f94b99f2,39865c388d6513b074a00b1926f7fa6795a7bd38,40556d4195df5293a015bcfa62aab496f94b99f2,'\'ClassNA\'','\'MethodNA\'',cluster1,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,OTHER,pm2,https://github.com/Unitech/pm2/commit/39865c388d6513b074a00b1926f7fa6795a7bd38,f436c59e30dda9f2f4fa7e660f77f1b991a89548,39865c388d6513b074a00b1926f7fa6795a7bd38,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2833,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/f436c59e30dda9f2f4fa7e660f77f1b991a89548,b0845cd0e8b3bdedb1bc558cd63969b0588dc71e,f436c59e30dda9f2f4fa7e660f77f1b991a89548,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,OTHER,pm2,https://github.com/Unitech/pm2/commit/9e4e246019754d5e62bfa4369cff112a70480f86,92e4519652379c89b200ac03ab2e0c91fad1d60e,9e4e246019754d5e62bfa4369cff112a70480f86,'\'ClassNA\'','\'MethodNA\'',cluster21,0.8,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/8a373e131f81229a05b2d52adeb4eab78d3feaf0,7082991fe707bbc2adc0bd3146099acfb97e3010,8a373e131f81229a05b2d52adeb4eab78d3feaf0,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2864,OTHER,pm2,https://github.com/Unitech/pm2/commit/17d022c48fcd091f938583e93f84ed560e4a2446,20706ec1230b182ff43e6821012b09d6a6d80bc1,17d022c48fcd091f938583e93f84ed560e4a2446,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,OTHER,pm2,https://github.com/Unitech/pm2/commit/0e8658e7759e20f899e1019973dc1d061b5d6813,d61d710e0b2088f6e9440f34cc9b2bf03abcbe83,0e8658e7759e20f899e1019973dc1d061b5d6813,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2931,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/decc23b0ff4d34b427841399e3bb6bb2e7ef7bad,a4fd5cb0dc134ab99fe842e0f7894ed0bbe79356,decc23b0ff4d34b427841399e3bb6bb2e7ef7bad,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2935,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/17e3979c7922f93f0a2d054c3e9d2af2aa569180,c788adad087923fe32d4168ca7ee7c1baff64821,17e3979c7922f93f0a2d054c3e9d2af2aa569180,'\'ClassNA\'','\'MethodNA\'','?',0.8,1,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2943,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/3feead2eef165a9870803ecb122ffc22c7a3f9a1,e9499d910bdd2350885976a32d39eab98710e58c,3feead2eef165a9870803ecb122ffc22c7a3f9a1,'\'ClassNA\'','\'MethodNA\'',cluster0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2955,OTHER,pm2,https://github.com/Unitech/pm2/commit/f2e02959ec041afcea2e094ef909ce4b530fcc36,55209cb3eeb0742272dda74231f174bcef828dda,f2e02959ec041afcea2e094ef909ce4b530fcc36,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,4,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2960,OTHER,pm2,https://github.com/Unitech/pm2/commit/643d77582f8e2f72e71fbd18b98a0b17d77955af,24333f434ebdbac0f099464231b404fbd45f4158,643d77582f8e2f72e71fbd18b98a0b17d77955af,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2975,OTHER,pm2,https://github.com/Unitech/pm2/commit/9b35504f9a471da8b1e6810b7d0f0992fcee2c0e,4a44f89aabbd72d4967984114cffc21851460e4e,9b35504f9a471da8b1e6810b7d0f0992fcee2c0e,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2993,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/f4d6a29fea7c56ca6539dbe4c3b5cbdc0902d27c,9ee30fba62f869bdb7c60c9a9196225a60c7fcb5,f4d6a29fea7c56ca6539dbe4c3b5cbdc0902d27c,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2995,OTHER,pm2,https://github.com/Unitech/pm2/commit/317015203611d628a5949007a693a37b205a950d,dd7b6ead2230b81c3ae5891a2fa6a09d5d622207,317015203611d628a5949007a693a37b205a950d,'\'ClassNA\'','\'MethodNA\'',cluster22,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2997,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/1148b4efb75deaa43635994167e892ffa160e6de,1941a69a7bcbefc74288712a611592df6003ac18,1148b4efb75deaa43635994167e892ffa160e6de,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2998,OTHER,pm2,https://github.com/Unitech/pm2/commit/1941a69a7bcbefc74288712a611592df6003ac18,22a520501e1835b855dabc5f008b72bec0e29164,1941a69a7bcbefc74288712a611592df6003ac18,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,1,0,0,0,6,0,0,0,2,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3001,OTHER,pm2,https://github.com/Unitech/pm2/commit/2cc824c744e0370d84e76a2b2e813472a7f2bde3,705392178516643e6e0a7787084a878c55f5167e,2cc824c744e0370d84e76a2b2e813472a7f2bde3,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3013,OTHER,pm2,https://github.com/Unitech/pm2/commit/f1f829c8b84ac6294aae340256524478665add5e,c2e3581cb5aebcd5495177fdc9349fadc27fb9c3,f1f829c8b84ac6294aae340256524478665add5e,'\'ClassNA\'','\'MethodNA\'',cluster23,0.6,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/8d6e7aebe3f2b14508ad3e7eeacd87f9ab3425cb,d7aadc9bf47c97355fb3973739fc8aa82e3cdaa2,8d6e7aebe3f2b14508ad3e7eeacd87f9ab3425cb,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
